Ticket_ID,Created_Date,Resolution_Date,Status,Priority,Ticket_Type,Category,Country,Cluster_ID,Cluster_Name,Similarity_Score,Similarity_Level,First_Response_Date,Assigned_Agent,Team,SLA_Status,Reopened,Resolution_Code,Department,Customer_ID,Channel,Description,Tags,Product,Customer_Satisfaction,Escalation_Level,Region,Device_Type,Operating_System,Resolution_Notes
TKT000753,2025-03-15,2025-03-19 17:14:00,Open,High,Incident,Hardware,India,CL003,Login,0.93,High,2025-03-15 02:14:00,Agent_062,L2,Met,Yes,Fixed,HR,CUST69407,Chat,User reported an issue.,email,Office365,2,L3,APAC,Desktop,macOS,Resolved after troubleshooting.
TKT000754,2026-03-15,2026-03-15 10:02:00,Open,Critical,Incident,Network,India,CL001,Network,0.91,High,2026-03-15 01:02:00,Agent_069,Security,Breached,No,Escalated,Finance,CUST30339,Chat,User reported an issue.,network,Office365,4,L3,NA,Desktop,macOS,Resolved after troubleshooting.
TKT000755,2025-01-23,2025-01-27 17:30:00,Open,Critical,Incident,Hardware,Germany,CL002,Login,0.94,High,2025-01-23 00:30:00,Agent_056,Security,Breached,Yes,Escalated,HR,CUST30047,Chat,User reported an issue.,email,VPN,1,L3,NA,Laptop,Windows 11,Resolved after troubleshooting.
TKT000756,2025-10-21,2025-10-21 16:04:00,Closed,Critical,Problem,Network,India,CL002,Software,0.52,Low,2025-10-21 01:04:00,Agent_081,L1,Met,No,Configured,IT,CUST99628,Portal,User reported an issue.,email,Office365,4,L1,APAC,Mobile,macOS,Resolved after troubleshooting.
TKT000757,2025-09-21,2025-09-25 23:22:00,Open,Critical,Incident,Security,UK,CL003,Network,0.78,Medium,2025-09-21 01:22:00,Agent_083,L2,Breached,Yes,Configured,IT,CUST26860,Chat,User reported an issue.,network,VPN,1,L2,EMEA,Desktop,Windows 11,Resolved after troubleshooting.
TKT000758,2026-01-25,2026-01-27 20:09:00,In Progress,Medium,Request,Network,India,CL001,Network,0.61,Low,2026-01-25 02:09:00,Agent_091,Security,Met,Yes,Fixed,Finance,CUST55725,Chat,User reported an issue.,network,VPN,3,L3,EMEA,Mobile,Windows 11,Resolved after troubleshooting.
TKT000759,2025-08-12,2025-08-14 02:25:00,In Progress,Low,Request,Email,India,CL002,Network,0.9,High,2025-08-12 02:25:00,Agent_009,Security,Breached,Yes,Escalated,IT,CUST92412,Chat,User reported an issue.,vpn,Office365,1,L3,NA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT000760,2025-03-20,2025-03-22 13:40:00,In Progress,Medium,Incident,Email,USA,CL001,Network,0.88,High,2025-03-20 01:40:00,Agent_081,L2,Met,Yes,Escalated,Finance,CUST18204,Portal,User reported an issue.,vpn,VPN,5,L2,APAC,Desktop,macOS,Resolved after troubleshooting.
TKT000761,2025-06-17,2025-06-20 20:10:00,Closed,Critical,Problem,Security,India,CL002,Software,0.77,Medium,2025-06-17 02:10:00,Agent_008,L1,Breached,No,Configured,HR,CUST97906,Phone,User reported an issue.,network,VPN,3,L2,APAC,Laptop,Windows 11,Resolved after troubleshooting.
TKT000762,2025-05-02,2025-05-06 23:57:00,Resolved,Medium,Request,Network,India,CL002,Software,0.52,Low,2025-05-02 02:57:00,Agent_011,Security,Breached,No,Configured,Finance,CUST41198,Email,User reported an issue.,network,Office365,4,L3,NA,Laptop,macOS,Resolved after troubleshooting.
TKT000763,2025-10-25,2025-10-28 00:50:00,Open,High,Incident,Network,USA,CL002,Software,0.58,Low,2025-10-25 02:50:00,Agent_019,L2,Met,Yes,Escalated,HR,CUST70379,Chat,User reported an issue.,email,Office365,5,L1,NA,Desktop,Windows 11,Resolved after troubleshooting.
TKT000764,2025-08-30,2025-08-30 15:19:00,Closed,High,Problem,Software,Canada,CL002,Software,0.57,Low,2025-08-30 01:19:00,Agent_021,L1,Met,No,Escalated,IT,CUST84025,Chat,User reported an issue.,network,Office365,1,L3,EMEA,Laptop,macOS,Resolved after troubleshooting.
TKT000765,2026-04-02,2026-04-04 16:00:00,Open,Low,Problem,Network,Canada,CL001,Software,0.82,Medium,2026-04-02 02:00:00,Agent_080,Security,Breached,Yes,Fixed,IT,CUST81284,Chat,User reported an issue.,email,VPN,4,L2,NA,Desktop,Windows 11,Resolved after troubleshooting.
TKT000766,2025-09-21,2025-09-24 23:25:00,Resolved,High,Incident,Email,Germany,CL003,Login,0.96,High,2025-09-21 02:25:00,Agent_020,L2,Breached,Yes,Configured,HR,CUST70859,Email,User reported an issue.,vpn,ERP,2,L2,NA,Desktop,Ubuntu,Resolved after troubleshooting.
TKT000767,2025-05-31,2025-06-05 01:21:00,Open,Medium,Problem,Network,Germany,CL001,Network,0.94,High,2025-05-31 01:21:00,Agent_002,Security,Met,No,Configured,IT,CUST33984,Phone,User reported an issue.,email,Office365,2,L1,NA,Desktop,macOS,Resolved after troubleshooting.
TKT000768,2025-07-09,2025-07-11 16:13:00,Open,Critical,Incident,Security,India,CL001,Software,0.84,Medium,2025-07-09 01:13:00,Agent_094,Security,Breached,Yes,Configured,HR,CUST28238,Phone,User reported an issue.,email,Office365,4,L3,NA,Desktop,Ubuntu,Resolved after troubleshooting.
TKT000769,2025-09-20,2025-09-21 01:15:00,Closed,Medium,Problem,Network,UK,CL003,Network,0.91,High,2025-09-20 02:15:00,Agent_012,L1,Breached,Yes,Configured,HR,CUST84842,Phone,User reported an issue.,network,Office365,4,L3,APAC,Desktop,macOS,Resolved after troubleshooting.
TKT000770,2025-06-19,2025-06-19 19:02:00,Open,Low,Request,Hardware,Canada,CL003,Network,0.56,Low,2025-06-19 02:02:00,Agent_031,L2,Breached,No,Escalated,HR,CUST52340,Email,User reported an issue.,vpn,ERP,5,L2,APAC,Laptop,Windows 11,Resolved after troubleshooting.
TKT000771,2025-11-17,2025-11-17 01:43:00,Closed,Low,Request,Hardware,Canada,CL003,Network,0.84,Medium,2025-11-17 00:43:00,Agent_046,L1,Met,No,Configured,HR,CUST54784,Email,User reported an issue.,email,VPN,3,L2,EMEA,Desktop,Ubuntu,Resolved after troubleshooting.
TKT000772,2026-02-23,2026-02-26 08:37:00,Resolved,High,Request,Software,Canada,CL002,Software,0.69,Low,2026-02-23 02:37:00,Agent_020,L1,Met,Yes,Fixed,IT,CUST66418,Email,User reported an issue.,email,VPN,2,L3,EMEA,Desktop,macOS,Resolved after troubleshooting.
TKT000773,2025-03-19,2025-03-20 15:18:00,Resolved,Medium,Incident,Security,Germany,CL001,Network,0.75,Medium,2025-03-19 01:18:00,Agent_060,Security,Breached,Yes,Configured,Finance,CUST53369,Phone,User reported an issue.,email,VPN,4,L2,EMEA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT000774,2025-11-09,2025-11-12 01:52:00,Resolved,High,Request,Network,USA,CL003,Login,0.74,Medium,2025-11-09 02:52:00,Agent_092,Security,Breached,No,Escalated,IT,CUST21341,Portal,User reported an issue.,email,ERP,2,L3,APAC,Laptop,Windows 11,Resolved after troubleshooting.
TKT000775,2025-11-29,2025-11-30 15:26:00,Resolved,High,Problem,Email,India,CL001,Network,0.51,Low,2025-11-29 02:26:00,Agent_046,L1,Met,No,Escalated,Finance,CUST72951,Portal,User reported an issue.,vpn,Office365,1,L3,APAC,Mobile,Windows 11,Resolved after troubleshooting.
TKT000776,2026-02-02,2026-02-04 01:13:00,Resolved,High,Incident,Email,Germany,CL001,Login,0.52,Low,2026-02-02 00:13:00,Agent_014,L1,Breached,No,Configured,Finance,CUST89571,Portal,User reported an issue.,email,ERP,1,L3,NA,Laptop,Windows 11,Resolved after troubleshooting.
TKT000777,2025-01-20,2025-01-24 01:05:00,Resolved,Low,Incident,Hardware,USA,CL001,Login,0.85,High,2025-01-20 01:05:00,Agent_032,L2,Met,Yes,Configured,HR,CUST78336,Portal,User reported an issue.,vpn,Office365,5,L1,APAC,Mobile,Windows 11,Resolved after troubleshooting.
TKT000778,2026-02-03,2026-02-07 14:28:00,Open,Medium,Request,Network,USA,CL001,Network,0.68,Low,2026-02-03 02:28:00,Agent_096,L1,Met,Yes,Escalated,IT,CUST51369,Phone,User reported an issue.,email,VPN,5,L3,EMEA,Laptop,Windows 11,Resolved after troubleshooting.
TKT000779,2025-01-06,2025-01-06 13:15:00,In Progress,High,Request,Security,Canada,CL002,Network,0.98,High,2025-01-06 00:15:00,Agent_088,Security,Met,No,Fixed,IT,CUST85692,Chat,User reported an issue.,vpn,ERP,4,L1,EMEA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT000780,2026-01-22,2026-01-25 22:45:00,Open,Medium,Problem,Software,India,CL001,Network,0.93,High,2026-01-22 02:45:00,Agent_090,Security,Met,No,Configured,Finance,CUST13226,Phone,User reported an issue.,vpn,Office365,4,L1,EMEA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT000781,2025-03-01,2025-03-01 03:39:00,Open,Low,Problem,Network,UK,CL001,Login,0.65,Low,2025-03-01 00:39:00,Agent_089,L2,Met,Yes,Configured,Finance,CUST94257,Email,User reported an issue.,email,ERP,5,L1,NA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT000782,2025-08-20,2025-08-22 19:27:00,Resolved,Medium,Problem,Hardware,Germany,CL002,Software,0.64,Low,2025-08-20 00:27:00,Agent_034,L2,Breached,Yes,Configured,Finance,CUST33243,Portal,User reported an issue.,network,Office365,5,L2,NA,Desktop,Ubuntu,Resolved after troubleshooting.
TKT000783,2026-04-10,2026-04-14 07:24:00,Closed,Low,Request,Security,India,CL003,Login,0.7,Medium,2026-04-10 01:24:00,Agent_006,L2,Met,No,Configured,HR,CUST45138,Portal,User reported an issue.,network,ERP,1,L2,EMEA,Laptop,Windows 11,Resolved after troubleshooting.
TKT000784,2026-01-27,2026-01-31 18:05:00,Resolved,Medium,Request,Software,India,CL003,Software,0.77,Medium,2026-01-27 00:05:00,Agent_063,L1,Breached,No,Fixed,Finance,CUST21451,Phone,User reported an issue.,network,Office365,2,L2,APAC,Mobile,Windows 11,Resolved after troubleshooting.
TKT000785,2026-04-24,2026-04-24 06:15:00,In Progress,Critical,Problem,Email,Germany,CL002,Network,0.89,High,2026-04-24 01:15:00,Agent_046,L2,Met,No,Configured,HR,CUST38217,Email,User reported an issue.,network,VPN,2,L3,NA,Desktop,Windows 11,Resolved after troubleshooting.
TKT000786,2025-01-26,2025-01-29 17:34:00,In Progress,Low,Problem,Security,USA,CL003,Login,0.68,Low,2025-01-26 02:34:00,Agent_048,L1,Met,Yes,Fixed,IT,CUST60068,Phone,User reported an issue.,email,VPN,4,L2,NA,Desktop,macOS,Resolved after troubleshooting.
TKT000787,2025-12-06,2025-12-09 04:27:00,Resolved,High,Request,Hardware,Canada,CL002,Software,0.62,Low,2025-12-06 00:27:00,Agent_039,L1,Breached,Yes,Fixed,HR,CUST98840,Portal,User reported an issue.,vpn,ERP,3,L1,EMEA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT000788,2026-01-14,2026-01-16 08:13:00,Open,Critical,Problem,Security,India,CL002,Software,0.55,Low,2026-01-14 00:13:00,Agent_089,Security,Met,No,Configured,HR,CUST31564,Phone,User reported an issue.,network,VPN,3,L1,EMEA,Desktop,Ubuntu,Resolved after troubleshooting.
TKT000789,2025-11-20,2025-11-22 18:24:00,Open,Critical,Request,Network,USA,CL001,Network,0.9,High,2025-11-20 00:24:00,Agent_035,Security,Breached,Yes,Fixed,HR,CUST74574,Phone,User reported an issue.,network,Office365,4,L3,EMEA,Desktop,Windows 11,Resolved after troubleshooting.
TKT000790,2025-02-04,2025-02-05 07:54:00,Closed,Low,Problem,Software,USA,CL003,Network,0.88,High,2025-02-04 01:54:00,Agent_053,L1,Breached,No,Fixed,Finance,CUST19987,Chat,User reported an issue.,email,VPN,3,L2,APAC,Desktop,macOS,Resolved after troubleshooting.
TKT000791,2025-09-30,2025-09-30 14:13:00,Open,Medium,Request,Email,USA,CL003,Software,0.85,High,2025-09-30 02:13:00,Agent_083,L2,Met,No,Configured,Finance,CUST21940,Chat,User reported an issue.,vpn,Office365,1,L3,NA,Mobile,macOS,Resolved after troubleshooting.
TKT000792,2025-09-18,2025-09-20 08:24:00,Open,High,Request,Software,Canada,CL003,Software,0.67,Low,2025-09-18 02:24:00,Agent_077,L2,Met,Yes,Fixed,IT,CUST60091,Email,User reported an issue.,network,ERP,2,L2,EMEA,Mobile,macOS,Resolved after troubleshooting.
TKT000793,2025-09-02,2025-09-03 11:11:00,Resolved,Critical,Request,Security,Canada,CL001,Login,0.78,Medium,2025-09-02 01:11:00,Agent_093,L1,Met,No,Fixed,HR,CUST20339,Chat,User reported an issue.,network,ERP,5,L2,NA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT000794,2026-01-31,2026-02-01 16:23:00,Resolved,High,Problem,Software,India,CL002,Software,0.68,Low,2026-01-31 02:23:00,Agent_003,L2,Breached,Yes,Escalated,IT,CUST25202,Email,User reported an issue.,network,VPN,3,L2,APAC,Mobile,Windows 11,Resolved after troubleshooting.
TKT000795,2025-09-20,2025-09-20 19:31:00,Open,Critical,Problem,Security,Canada,CL003,Login,0.93,High,2025-09-20 01:31:00,Agent_018,Security,Breached,No,Fixed,IT,CUST65297,Phone,User reported an issue.,vpn,ERP,4,L2,APAC,Desktop,Ubuntu,Resolved after troubleshooting.
TKT000796,2025-03-29,2025-04-02 16:14:00,In Progress,High,Request,Email,Canada,CL002,Software,0.56,Low,2025-03-29 02:14:00,Agent_099,L2,Met,No,Configured,Finance,CUST55737,Portal,User reported an issue.,network,Office365,4,L1,NA,Mobile,macOS,Resolved after troubleshooting.
TKT000797,2025-12-25,2025-12-27 05:37:00,Resolved,Medium,Request,Security,USA,CL002,Software,0.54,Low,2025-12-25 02:37:00,Agent_086,L2,Breached,No,Escalated,HR,CUST94841,Email,User reported an issue.,vpn,VPN,4,L3,EMEA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT000798,2025-09-20,2025-09-23 13:39:00,In Progress,Low,Request,Email,Germany,CL002,Login,0.82,Medium,2025-09-20 00:39:00,Agent_093,L2,Breached,Yes,Escalated,HR,CUST16494,Portal,User reported an issue.,email,ERP,1,L2,APAC,Mobile,Ubuntu,Resolved after troubleshooting.
TKT000799,2026-04-19,2026-04-20 19:09:00,In Progress,Medium,Problem,Email,USA,CL001,Login,0.55,Low,2026-04-19 00:09:00,Agent_090,Security,Breached,No,Configured,IT,CUST50721,Portal,User reported an issue.,vpn,VPN,1,L3,EMEA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT000800,2025-04-10,2025-04-11 05:38:00,Closed,High,Request,Security,USA,CL003,Software,0.78,Medium,2025-04-10 02:38:00,Agent_047,L2,Breached,Yes,Fixed,Finance,CUST91947,Email,User reported an issue.,network,VPN,5,L3,APAC,Mobile,Windows 11,Resolved after troubleshooting.
TKT000801,2025-05-02,2025-05-04 13:38:00,In Progress,Medium,Request,Security,UK,CL001,Login,0.53,Low,2025-05-02 00:38:00,Agent_095,L1,Met,No,Fixed,Finance,CUST49233,Portal,User reported an issue.,email,Office365,4,L1,NA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT000802,2026-06-18,2026-06-21 13:48:00,Closed,High,Request,Security,USA,CL003,Login,0.91,High,2026-06-18 02:48:00,Agent_067,L1,Met,Yes,Fixed,IT,CUST56791,Email,User reported an issue.,network,VPN,2,L3,APAC,Mobile,Ubuntu,Resolved after troubleshooting.
TKT000803,2025-06-03,2025-06-04 15:16:00,Closed,High,Request,Security,UK,CL003,Network,0.79,Medium,2025-06-03 02:16:00,Agent_090,Security,Met,Yes,Escalated,HR,CUST74005,Portal,User reported an issue.,email,Office365,2,L1,APAC,Laptop,Ubuntu,Resolved after troubleshooting.
TKT000804,2025-04-10,2025-04-10 10:19:00,Closed,High,Problem,Software,India,CL003,Software,0.66,Low,2025-04-10 00:19:00,Agent_090,Security,Breached,Yes,Escalated,HR,CUST27803,Email,User reported an issue.,network,ERP,3,L1,APAC,Desktop,Ubuntu,Resolved after troubleshooting.
TKT000805,2026-03-22,2026-03-26 15:21:00,Open,Critical,Incident,Security,India,CL003,Login,0.97,High,2026-03-22 01:21:00,Agent_009,L1,Breached,Yes,Configured,IT,CUST81802,Chat,User reported an issue.,email,VPN,4,L3,EMEA,Laptop,macOS,Resolved after troubleshooting.
TKT000806,2026-01-17,2026-01-17 02:26:00,In Progress,High,Request,Security,Germany,CL003,Software,0.74,Medium,2026-01-17 00:26:00,Agent_047,L1,Breached,Yes,Configured,IT,CUST85838,Portal,User reported an issue.,network,VPN,3,L3,EMEA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT000807,2025-05-09,2025-05-13 18:35:00,Open,High,Problem,Email,UK,CL003,Login,0.65,Low,2025-05-09 02:35:00,Agent_019,L1,Breached,No,Fixed,HR,CUST89520,Phone,User reported an issue.,network,VPN,4,L2,NA,Laptop,macOS,Resolved after troubleshooting.
TKT000808,2025-04-21,2025-04-24 10:53:00,Resolved,Low,Request,Security,Canada,CL003,Software,0.87,High,2025-04-21 01:53:00,Agent_062,L1,Met,Yes,Fixed,HR,CUST26754,Phone,User reported an issue.,email,ERP,2,L1,NA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT000809,2025-01-30,2025-02-04 00:51:00,In Progress,Low,Problem,Security,Canada,CL002,Login,0.87,High,2025-01-30 01:51:00,Agent_011,L1,Breached,Yes,Escalated,Finance,CUST42279,Chat,User reported an issue.,network,VPN,5,L1,APAC,Desktop,macOS,Resolved after troubleshooting.
TKT000810,2025-04-02,2025-04-03 15:43:00,Open,Medium,Incident,Network,India,CL001,Software,0.64,Low,2025-04-02 02:43:00,Agent_060,L2,Met,No,Configured,HR,CUST62487,Portal,User reported an issue.,email,VPN,3,L2,NA,Laptop,macOS,Resolved after troubleshooting.
TKT000811,2025-09-11,2025-09-12 05:01:00,In Progress,Medium,Request,Network,India,CL001,Network,0.92,High,2025-09-11 01:01:00,Agent_012,L1,Met,No,Fixed,Finance,CUST43308,Email,User reported an issue.,vpn,VPN,5,L2,NA,Desktop,Ubuntu,Resolved after troubleshooting.
TKT000812,2026-03-29,2026-03-31 21:50:00,Closed,Critical,Problem,Email,Germany,CL001,Network,0.72,Medium,2026-03-29 00:50:00,Agent_008,L2,Breached,No,Configured,Finance,CUST23069,Email,User reported an issue.,network,ERP,3,L1,NA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT000813,2025-12-26,2025-12-30 06:52:00,In Progress,High,Problem,Hardware,India,CL003,Login,0.91,High,2025-12-26 00:52:00,Agent_086,L2,Met,No,Escalated,IT,CUST79130,Phone,User reported an issue.,vpn,ERP,3,L1,EMEA,Desktop,macOS,Resolved after troubleshooting.
TKT000814,2025-10-02,2025-10-03 12:07:00,In Progress,Medium,Problem,Software,UK,CL002,Software,0.88,High,2025-10-02 01:07:00,Agent_030,Security,Breached,Yes,Escalated,HR,CUST22830,Portal,User reported an issue.,email,ERP,3,L2,NA,Mobile,Windows 11,Resolved after troubleshooting.
TKT000815,2025-03-25,2025-03-27 21:12:00,Closed,Low,Request,Email,Canada,CL003,Login,0.55,Low,2025-03-25 02:12:00,Agent_092,L1,Met,Yes,Escalated,IT,CUST47222,Phone,User reported an issue.,network,ERP,5,L3,APAC,Laptop,Ubuntu,Resolved after troubleshooting.
TKT000816,2026-05-05,2026-05-07 12:03:00,Open,High,Incident,Software,UK,CL001,Software,0.75,Medium,2026-05-05 02:03:00,Agent_022,Security,Breached,Yes,Configured,Finance,CUST80438,Phone,User reported an issue.,network,VPN,5,L2,APAC,Mobile,Windows 11,Resolved after troubleshooting.
TKT000817,2025-07-21,2025-07-25 16:06:00,Resolved,Medium,Request,Software,UK,CL003,Login,0.64,Low,2025-07-21 01:06:00,Agent_003,Security,Met,Yes,Configured,IT,CUST26280,Chat,User reported an issue.,email,ERP,2,L1,NA,Desktop,Ubuntu,Resolved after troubleshooting.
TKT000818,2025-10-22,2025-10-24 04:45:00,Closed,High,Incident,Hardware,India,CL003,Login,0.81,Medium,2025-10-22 00:45:00,Agent_005,L1,Met,Yes,Escalated,Finance,CUST62016,Phone,User reported an issue.,network,Office365,5,L1,EMEA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT000819,2025-10-03,2025-10-03 11:29:00,Open,Low,Problem,Hardware,USA,CL003,Network,0.77,Medium,2025-10-03 00:29:00,Agent_064,Security,Met,Yes,Configured,HR,CUST68659,Email,User reported an issue.,email,Office365,4,L3,APAC,Laptop,Ubuntu,Resolved after troubleshooting.
TKT000820,2025-08-02,2025-08-06 03:51:00,In Progress,Critical,Problem,Software,India,CL002,Software,0.82,Medium,2025-08-02 00:51:00,Agent_034,Security,Breached,No,Fixed,IT,CUST68444,Chat,User reported an issue.,email,ERP,1,L1,NA,Mobile,Windows 11,Resolved after troubleshooting.
TKT000821,2025-09-02,2025-09-04 15:23:00,Open,High,Problem,Hardware,Germany,CL001,Network,0.58,Low,2025-09-02 02:23:00,Agent_075,Security,Breached,No,Configured,HR,CUST25954,Phone,User reported an issue.,email,VPN,5,L2,EMEA,Mobile,Windows 11,Resolved after troubleshooting.
TKT000822,2026-05-11,2026-05-12 08:00:00,Closed,Low,Request,Software,UK,CL003,Software,0.97,High,2026-05-11 02:00:00,Agent_046,L2,Met,No,Escalated,HR,CUST53934,Email,User reported an issue.,vpn,ERP,3,L2,APAC,Mobile,Windows 11,Resolved after troubleshooting.
TKT000823,2025-07-18,2025-07-20 23:44:00,Closed,Critical,Problem,Email,USA,CL003,Software,0.93,High,2025-07-18 00:44:00,Agent_005,L1,Met,Yes,Configured,IT,CUST63126,Portal,User reported an issue.,email,Office365,3,L1,NA,Laptop,Windows 11,Resolved after troubleshooting.
TKT000824,2026-01-10,2026-01-12 13:41:00,In Progress,Critical,Request,Hardware,UK,CL001,Software,0.75,Medium,2026-01-10 00:41:00,Agent_069,L1,Met,Yes,Escalated,IT,CUST20179,Phone,User reported an issue.,vpn,Office365,3,L1,EMEA,Mobile,Windows 11,Resolved after troubleshooting.
TKT000825,2025-04-11,2025-04-12 16:20:00,In Progress,Medium,Incident,Hardware,UK,CL003,Software,0.97,High,2025-04-11 01:20:00,Agent_099,L1,Met,Yes,Escalated,IT,CUST40879,Phone,User reported an issue.,network,ERP,2,L1,EMEA,Laptop,Windows 11,Resolved after troubleshooting.
TKT000826,2025-04-24,2025-04-27 08:13:00,Open,High,Request,Software,Canada,CL002,Network,0.75,Medium,2025-04-24 01:13:00,Agent_076,Security,Met,Yes,Fixed,HR,CUST91437,Email,User reported an issue.,vpn,ERP,5,L1,NA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT000827,2025-08-01,2025-08-04 00:03:00,Open,Low,Incident,Hardware,UK,CL002,Network,0.74,Medium,2025-08-01 02:03:00,Agent_034,L1,Met,Yes,Configured,HR,CUST20923,Chat,User reported an issue.,email,ERP,2,L1,APAC,Desktop,Windows 11,Resolved after troubleshooting.
TKT000828,2025-07-12,2025-07-16 07:34:00,Open,Low,Request,Email,India,CL003,Network,0.6,Low,2025-07-12 00:34:00,Agent_039,Security,Breached,No,Escalated,IT,CUST93365,Email,User reported an issue.,network,Office365,2,L2,EMEA,Laptop,macOS,Resolved after troubleshooting.
TKT000829,2026-03-08,2026-03-12 22:20:00,In Progress,Low,Incident,Software,USA,CL002,Network,0.58,Low,2026-03-08 01:20:00,Agent_075,Security,Breached,Yes,Configured,Finance,CUST95308,Phone,User reported an issue.,network,Office365,3,L3,APAC,Desktop,Ubuntu,Resolved after troubleshooting.
