Ticket_ID,Created_Date,Resolution_Date,Status,Priority,Ticket_Type,Category,Country,Region,Latitude,Longitude,Cluster_ID,Cluster_Name,Similarity_Score,Similarity_Level,First_Response_Date,Assigned_Agent,Team,SLA_Status,Reopened,Resolution_Code,Department,Customer_ID,Channel,Description,Tags,Product,Customer_Satisfaction,Escalation_Level,Device_Type,Operating_System,Resolution_Notes,Resolution_Duration,Priority_Score,First_Response_Time,Queue
TCK-02665,2025-08-22 15:31:00,2025-08-25 19:58:31,Resolved,Medium,Request,Access Management,Germany,EMEA,50.448,12.8766,1,Login & Access Failures,0.491,Medium,2025-08-22 16:20:59,Agent_033,Security Team,Within SLA,No,Cannot Reproduce,Procurement,CUST-4928,Phone,User unable to access Mobile App due to permission/role issue.,"outage, cloud, timeout",Mobile App,,0,Server,Windows Server,Issue resolved via cannot reproduce.,3.0,2,0.8330555555555555,Network Support
TCK-02666,2025-07-28 03:29:00,2025-07-29 19:25:36,Closed,Medium,Incident,Security,Brazil,AMER,-12.8429,-51.147,11,Suspicious Login Attempts,0.956,High,2025-07-28 14:17:56,Agent_025,Security Team,Within SLA,No,Workaround Applied,Procurement,CUST-4844,Walk-in,Potential security concern flagged involving API Gateway access logs.,"latency, migration",API Gateway,,3,Server,Linux,Issue resolved via workaround applied.,1.0,2,10.815555555555555,Hardware Support
TCK-02667,2025-07-03 21:12:00,2025-07-06 14:03:08,Resolved,High,Incident,Security,India,APAC,20.3107,80.031,11,Suspicious Login Attempts,0.919,High,2025-07-03 23:40:47,Agent_026,Security Team,Breached,No,User Error,Finance,CUST-3530,Phone,Potential security concern flagged involving HR Self-Service access logs.,latency,HR Self-Service,,0,Mobile,iOS,Issue resolved via user error.,2.0,3,2.479722222222222,Network Support
TCK-02668,2025-01-13 21:14:00,,Open,Low,Problem,Performance,Philippines,APAC,11.9642,122.9668,7,Performance Degradation,0.653,Medium,2025-01-13 21:46:04,Agent_009,Infrastructure Team,Breached,No,Pending,HR,CUST-4367,Email,User reported significant slowdown while using Internal Wiki.,"on-prem, data-loss",Internal Wiki,0,0,Laptop,macOS,No Resolution Yet,,1,0.5344444444444445,Service Desk
TCK-02669,2025-06-13 14:17:00,2025-06-14 16:59:22,Closed,High,Incident,Database,Brazil,AMER,-16.3777,-52.274,8,Database Query Failures,0.731,Medium,2025-06-13 16:26:03,Agent_035,Database Team,Within SLA,No,User Error,Legal,CUST-2048,Email,Query timeout / failure reported when Internal Wiki accessed backend database.,"config-error, outage",Internal Wiki,,0,Laptop,macOS,Issue resolved via user error.,1.0,3,2.1508333333333334,Application Support
TCK-02670,2025-02-18 08:16:00,,Open,Critical,Problem,Access Management,Australia,APAC,-24.6501,132.7423,14,Permission / Role Errors,0.949,High,2025-02-18 08:25:16,Agent_004,Security Team,Breached,No,Pending,HR,CUST-4383,Email,User unable to access Billing System due to permission/role issue.,"mobile, outage",Billing System,0,0,Desktop,Windows,No Resolution Yet,,4,0.15444444444444444,Application Support
TCK-02671,2025-05-22 17:29:00,2025-05-26 05:51:26,Closed,Medium,Request,Performance,UK,EMEA,53.5863,-1.2384,7,Performance Degradation,0.712,Medium,2025-05-22 19:53:08,Agent_033,Infrastructure Team,Within SLA,Yes,User Error,HR,CUST-2158,Phone,User reported significant slowdown while using API Gateway.,"mobile, new-user",API Gateway,,0,Tablet,iOS,Issue resolved via user error.,3.0,2,2.402222222222222,Access Management
TCK-02672,2025-11-07 10:48:00,2025-11-09 22:06:27,Resolved,High,Incident,Access Management,UK,EMEA,53.3131,-4.6606,1,Login & Access Failures,0.525,Medium,2025-11-07 11:37:56,Agent_027,Security Team,Breached,No,Workaround Applied,Marketing,CUST-2171,Walk-in,User unable to access VPN Client due to permission/role issue.,"third-party, urgent",VPN Client,,0,Server,Linux,Issue resolved via workaround applied.,2.0,3,0.8322222222222222,Access Management
TCK-02673,2025-11-10 16:36:00,2025-11-13 01:11:59,Closed,Medium,Problem,Database,UK,EMEA,57.7933,-2.7048,8,Database Query Failures,0.72,Medium,2025-11-10 19:28:09,Agent_020,Database Team,Within SLA,No,Workaround Applied,Operations,CUST-4330,Phone,Query timeout / failure reported when Billing System accessed backend database.,migration,Billing System,,0,Tablet,Android,Issue resolved via workaround applied.,2.0,2,2.8691666666666666,Hardware Support
TCK-02674,2025-07-23 04:27:00,2025-07-29 12:24:06,Closed,Low,Request,Bug,USA,AMER,35.3653,-95.0882,5,Application Crashes / Bugs,0.731,Medium,2025-07-23 17:36:06,Agent_014,App Support,Within SLA,No,Fixed,IT,CUST-5772,Portal,Application error / unexpected behavior encountered while using VPN Client.,urgent,VPN Client,,0,Mobile,Android,Issue resolved via fixed.,6.0,1,13.151666666666667,Access Management
TCK-02675,2025-10-03 03:15:00,2025-10-05 05:05:06,Closed,High,Incident,Performance,Germany,EMEA,48.7414,9.5457,7,Performance Degradation,0.724,Medium,2025-10-03 03:35:17,Agent_019,Infrastructure Team,Breached,No,Cannot Reproduce,Marketing,CUST-3972,Phone,User reported significant slowdown while using API Gateway.,urgent,API Gateway,,1,Server,Windows Server,Issue resolved via cannot reproduce.,2.0,3,0.33805555555555555,Network Support
TCK-02676,2025-07-31 09:08:00,2025-08-11 22:25:40,Closed,Low,Change,Hardware,USA,AMER,35.3518,-96.0998,6,Hardware Malfunctions,0.715,Medium,2025-07-31 14:21:33,Agent_039,Helpdesk,Breached,No,Fixed,Sales,CUST-1348,Chat,Hardware fault reported on mobile impacting API Gateway usage.,"outage, urgent",API Gateway,,0,Mobile,Android,Issue resolved via fixed.,11.0,1,5.225833333333333,Application Support
TCK-02677,2025-08-27 22:21:00,2025-09-01 01:26:24,Closed,Medium,Request,Integration,Germany,EMEA,49.5845,10.0233,10,Data Sync / Integration Delays,0.73,Medium,2025-08-27 23:19:55,Agent_017,Cloud Ops,Within SLA,No,Duplicate,Sales,CUST-2824,Email,User reported failure syncing data between VPN Client and third-party API.,firewall,VPN Client,,1,Tablet,Windows,Issue resolved via duplicate.,4.0,2,0.9819444444444444,Infrastructure Support
TCK-02678,2025-11-26 19:34:00,2025-11-30 06:36:01,Resolved,Medium,Request,Performance,Philippines,APAC,14.2942,120.1321,12,Slow Response Times,0.99,High,2025-11-26 20:01:07,Agent_004,Infrastructure Team,Within SLA,No,User Error,Sales,CUST-1433,Phone,User reported significant slowdown while using ERP Suite.,data-loss,ERP Suite,,0,Server,Linux,Issue resolved via user error.,3.0,2,0.4519444444444444,Infrastructure Support
TCK-02679,2025-09-09 19:56:00,2025-09-17 16:27:08,Closed,Medium,Incident,Software,China,APAC,36.7676,102.1593,9,Software Installation Issues,0.753,High,2025-09-10 01:34:40,Agent_033,Helpdesk,Breached,No,No Fix Needed,Finance,CUST-4347,Portal,Installation or update issue reported for Billing System.,"new-user, timeout, recurring",Billing System,,0,Mobile,iOS,Issue resolved via no fix needed.,7.0,2,5.644444444444445,Infrastructure Support
TCK-02680,2025-11-11 18:44:00,2025-11-21 03:41:18,Closed,Low,Request,Database,Germany,EMEA,50.9516,11.3223,8,Database Query Failures,0.849,High,2025-11-11 18:52:41,Agent_025,Database Team,Breached,No,Cannot Reproduce,Operations,CUST-5314,Chat,Query timeout / failure reported when Cloud Storage accessed backend database.,"timeout, urgent",Cloud Storage,,0,Tablet,iOS,Issue resolved via cannot reproduce.,9.0,1,0.14472222222222222,Access Management
TCK-02681,2025-01-28 16:22:00,2025-01-30 03:30:26,Closed,High,Change,Network,Brazil,AMER,-16.2075,-52.4517,2,Network Connectivity Issues,0.502,Medium,2025-01-28 17:26:09,Agent_029,Network Team,Within SLA,Yes,Fixed,Finance,CUST-4638,Portal,Connectivity issue reported affecting access to Internal Wiki.,upgrade,Internal Wiki,,3,Laptop,Linux,Issue resolved via fixed.,1.0,3,1.0691666666666666,Database Support
TCK-02682,2025-09-10 00:30:00,2025-09-11 17:35:31,Closed,Medium,Problem,Performance,USA,AMER,36.9655,-94.0981,12,Slow Response Times,0.952,High,2025-09-10 07:47:56,Agent_020,Cloud Ops,Within SLA,No,No Fix Needed,Finance,CUST-5360,Portal,User reported significant slowdown while using CRM Portal.,"cloud, recurring, vip-customer",CRM Portal,,0,Desktop,Windows,Issue resolved via no fix needed.,1.0,2,7.2988888888888885,Security Operations
TCK-02683,2025-01-03 11:14:00,2025-01-08 09:42:54,Resolved,Medium,Request,Integration,Australia,APAC,-27.5927,131.7472,10,Data Sync / Integration Delays,0.887,High,2025-01-03 13:53:57,Agent_011,Cloud Ops,Breached,No,Workaround Applied,Legal,CUST-4009,Walk-in,User reported failure syncing data between Mobile App and third-party API.,on-prem,Mobile App,,1,Desktop,Linux,Issue resolved via workaround applied.,4.0,2,2.6658333333333335,Access Management
TCK-02684,2025-07-29 15:27:00,2025-08-01 11:01:41,Closed,High,Incident,Database,Mexico,AMER,24.0421,-103.7736,8,Database Query Failures,0.775,High,2025-07-29 15:45:22,Agent_019,Database Team,Breached,No,Cannot Reproduce,Operations,CUST-2942,Portal,Query timeout / failure reported when HR Self-Service accessed backend database.,urgent,HR Self-Service,,0,Laptop,Linux,Issue resolved via cannot reproduce.,2.0,3,0.3061111111111111,Infrastructure Support
TCK-02685,2025-03-14 21:04:00,2025-03-16 11:38:26,Resolved,High,Incident,Database,Japan,APAC,36.8049,135.9519,8,Database Query Failures,0.745,Medium,2025-03-14 21:29:15,Agent_010,Database Team,Within SLA,No,Cannot Reproduce,Marketing,CUST-5552,Portal,Query timeout / failure reported when Cloud Storage accessed backend database.,vip-customer,Cloud Storage,,0,Server,Windows Server,Issue resolved via cannot reproduce.,1.0,3,0.42083333333333334,Access Management
TCK-02686,2025-10-02 21:46:00,,Open,High,Problem,Access Management,USA,AMER,37.5245,-93.6358,1,Login & Access Failures,0.528,Medium,2025-10-02 22:06:17,Agent_027,Security Team,Breached,No,Pending,Finance,CUST-5106,Portal,User unable to access Billing System due to permission/role issue.,new-user,Billing System,0,0,Tablet,Windows,No Resolution Yet,,3,0.33805555555555555,Access Management
TCK-02687,2025-08-19 23:26:00,2025-08-23 22:43:48,Closed,Medium,Change,Bug,USA,AMER,35.9151,-93.3669,5,Application Crashes / Bugs,0.636,Medium,2025-08-20 00:10:28,Agent_008,App Support,Within SLA,No,No Fix Needed,Sales,CUST-1700,Phone,Application error / unexpected behavior encountered while using Billing System.,"urgent, recurring, upgrade",Billing System,,1,Server,Linux,Issue resolved via no fix needed.,3.0,2,0.7411111111111112,Infrastructure Support
TCK-02688,2025-01-25 19:18:00,2025-01-26 21:37:58,Closed,Critical,Incident,Software,USA,AMER,36.3329,-97.1762,9,Software Installation Issues,0.831,High,2025-01-25 20:40:07,Agent_016,App Support,Breached,No,No Fix Needed,HR,CUST-4072,Portal,Installation or update issue reported for CRM Portal.,outage,CRM Portal,,1,Desktop,Linux,Issue resolved via no fix needed.,1.0,4,1.368611111111111,Security Operations
TCK-02689,2025-08-30 00:07:00,2025-09-02 07:52:07,Resolved,Medium,Incident,Bug,USA,AMER,37.8031,-94.5799,5,Application Crashes / Bugs,0.683,Medium,2025-08-30 06:59:28,Agent_018,App Support,Within SLA,No,Workaround Applied,Operations,CUST-5875,Email,Application error / unexpected behavior encountered while using HR Self-Service.,migration,HR Self-Service,,1,Tablet,Android,Issue resolved via workaround applied.,3.0,2,6.874444444444444,Database Support
TCK-02690,2025-07-08 14:08:00,2025-07-15 15:16:27,Closed,Medium,Change,Bug,Brazil,AMER,-12.6106,-49.7937,5,Application Crashes / Bugs,0.721,Medium,2025-07-09 04:12:28,Agent_022,App Support,Breached,Yes,Fixed,Procurement,CUST-5036,Chat,Application error / unexpected behavior encountered while using ERP Suite.,latency,ERP Suite,,0,Desktop,Windows,Issue resolved via fixed.,7.0,2,14.074444444444444,Access Management
TCK-02691,2025-09-18 19:44:00,2025-09-23 06:30:43,Closed,Medium,Request,Database,Philippines,APAC,13.0579,120.9149,8,Database Query Failures,0.725,Medium,2025-09-19 04:30:32,Agent_020,Database Team,Breached,No,User Error,Sales,CUST-3404,Phone,Query timeout / failure reported when HR Self-Service accessed backend database.,"urgent, vip-customer",HR Self-Service,,1,Desktop,Linux,Issue resolved via user error.,4.0,2,8.775555555555556,Access Management
TCK-02692,2025-11-11 21:07:00,2025-11-14 06:14:01,Resolved,Medium,Incident,Security,USA,AMER,38.7734,-93.8867,11,Suspicious Login Attempts,0.892,High,2025-11-11 22:28:12,Agent_015,Security Team,Within SLA,No,Duplicate,Procurement,CUST-5885,Portal,Potential security concern flagged involving VPN Client access logs.,"on-prem, firewall, third-party",VPN Client,,0,Laptop,Windows,Issue resolved via duplicate.,2.0,2,1.3533333333333333,Hardware Support
TCK-02693,2025-10-22 13:57:00,2025-10-23 10:45:38,Closed,Critical,Problem,Software,Brazil,AMER,-15.5751,-52.2518,15,Patch & Update Failures,0.99,High,2025-10-22 14:26:43,Agent_004,Helpdesk,Breached,No,Cannot Reproduce,IT,CUST-3393,Chat,Installation or update issue reported for Billing System.,"upgrade, latency",Billing System,,0,Server,Linux,Issue resolved via cannot reproduce.,0.0,4,0.49527777777777776,Security Operations
TCK-02694,2025-08-23 20:09:00,2025-08-29 18:12:53,Closed,Low,Incident,Software,UAE,EMEA,25.0999,54.8023,15,Patch & Update Failures,0.945,High,2025-08-23 22:42:08,Agent_025,App Support,Within SLA,No,Workaround Applied,Marketing,CUST-5302,Email,Installation or update issue reported for Email Gateway.,"license, password-reset, data-loss",Email Gateway,,1,Laptop,macOS,Issue resolved via workaround applied.,5.0,1,2.5522222222222224,Service Desk
TCK-02695,2025-05-19 21:38:00,2025-05-25 01:21:27,Closed,Low,Change,Integration,Germany,EMEA,50.0092,9.9853,3,API Integration Errors,0.571,Medium,2025-05-20 12:51:38,Agent_033,Cloud Ops,Within SLA,No,User Error,HR,CUST-1768,Phone,User reported failure syncing data between Mobile App and third-party API.,firewall,Mobile App,,0,Server,Windows Server,Issue resolved via user error.,5.0,1,15.227222222222222,Hardware Support
TCK-02696,2025-09-17 11:02:00,2025-09-20 20:23:41,Closed,Medium,Request,Software,USA,AMER,38.7213,-96.5779,9,Software Installation Issues,0.746,Medium,2025-09-17 11:52:30,Agent_016,App Support,Within SLA,No,User Error,Legal,CUST-3584,Chat,Installation or update issue reported for Email Gateway.,"upgrade, new-user, license",Email Gateway,,3,Tablet,Windows,Issue resolved via user error.,3.0,2,0.8416666666666667,Access Management
TCK-02697,2025-01-15 09:19:00,2025-01-25 15:14:52,Closed,Low,Request,Database,Philippines,APAC,14.672,123.4769,8,Database Query Failures,0.788,High,2025-01-15 11:20:32,Agent_032,Database Team,Breached,No,Cannot Reproduce,IT,CUST-4992,Email,Query timeout / failure reported when HR Self-Service accessed backend database.,"data-loss, upgrade, outage",HR Self-Service,,0,Mobile,Android,Issue resolved via cannot reproduce.,10.0,1,2.0255555555555556,Security Operations
TCK-02698,2025-02-11 05:10:00,2025-02-15 05:12:42,Closed,Medium,Change,Software,India,APAC,18.416,78.8487,9,Software Installation Issues,0.8,High,2025-02-11 07:34:05,Agent_015,App Support,Within SLA,No,Fixed,Legal,CUST-2865,Email,Installation or update issue reported for Billing System.,"cloud, data-loss, latency",Billing System,,1,Server,Windows Server,Issue resolved via fixed.,4.0,2,2.401388888888889,Network Support
TCK-02699,2025-11-27 14:55:00,2025-12-03 21:28:08,Closed,Medium,Request,Access Management,Mexico,AMER,21.9219,-102.0153,1,Login & Access Failures,0.634,Medium,2025-11-27 16:01:03,Agent_009,Security Team,Breached,No,Cannot Reproduce,Marketing,CUST-4809,Email,User unable to access Email Gateway due to permission/role issue.,"migration, upgrade",Email Gateway,,0,Tablet,Android,Issue resolved via cannot reproduce.,6.0,2,1.1008333333333333,Database Support
TCK-02700,2025-01-22 15:40:00,2025-01-24 06:24:49,Resolved,High,Problem,Performance,Canada,AMER,57.0272,-105.2365,7,Performance Degradation,0.758,High,2025-01-22 19:51:32,Agent_017,Infrastructure Team,Within SLA,No,Cannot Reproduce,Sales,CUST-2555,Chat,User reported significant slowdown while using Mobile App.,"migration, data-loss",Mobile App,,2,Server,Linux,Issue resolved via cannot reproduce.,1.0,3,4.192222222222222,Network Support
TCK-02701,2025-09-24 05:20:00,2025-10-01 10:50:53,Closed,Low,Incident,Software,China,APAC,33.6019,106.1878,9,Software Installation Issues,0.866,High,2025-09-24 09:10:48,Agent_001,App Support,Within SLA,Yes,No Fix Needed,Legal,CUST-2334,Portal,Installation or update issue reported for Billing System.,data-loss,Billing System,,0,Laptop,macOS,Issue resolved via no fix needed.,7.0,1,3.8466666666666667,Access Management
TCK-02702,2025-05-03 10:19:00,2025-05-11 16:26:36,Closed,Low,Incident,Database,Germany,EMEA,52.3343,10.4367,8,Database Query Failures,0.772,High,2025-05-03 17:52:44,Agent_013,Database Team,Within SLA,No,No Fix Needed,Marketing,CUST-2030,Phone,Query timeout / failure reported when API Gateway accessed backend database.,"upgrade, password-reset, outage",API Gateway,,0,Tablet,Windows,Issue resolved via no fix needed.,8.0,1,7.562222222222222,Access Management
TCK-02703,2025-05-22 17:56:00,2025-05-24 20:09:39,Resolved,Medium,Change,Database,South Africa,EMEA,-28.1286,24.7542,8,Database Query Failures,0.906,High,2025-05-23 00:10:16,Agent_036,Database Team,Within SLA,No,No Fix Needed,Procurement,CUST-3161,Phone,Query timeout / failure reported when Mobile App accessed backend database.,"mobile, third-party, migration",Mobile App,,1,Tablet,Android,Issue resolved via no fix needed.,2.0,2,6.237777777777778,Access Management
TCK-02704,2025-06-18 20:37:00,2025-06-21 22:23:32,Resolved,Medium,Request,Integration,India,APAC,20.8531,77.4916,3,API Integration Errors,0.72,Medium,2025-06-18 21:21:39,Agent_028,Cloud Ops,Within SLA,No,Duplicate,Finance,CUST-3048,Email,User reported failure syncing data between ERP Suite and third-party API.,cloud,ERP Suite,,0,Desktop,Linux,Issue resolved via duplicate.,3.0,2,0.7441666666666666,Security Operations
TCK-02705,2025-03-28 03:57:00,,Open,Critical,Incident,Access Management,USA,AMER,36.7591,-97.7906,1,Login & Access Failures,0.524,Medium,2025-03-28 04:09:34,Agent_004,Security Team,Breached,No,Pending,Operations,CUST-5473,Email,User unable to access API Gateway due to permission/role issue.,timeout,API Gateway,0,3,Desktop,Windows,No Resolution Yet,,4,0.20944444444444443,Access Management
TCK-02706,2025-10-05 23:12:00,2025-10-07 06:16:19,Resolved,High,Request,Network,USA,AMER,39.4755,-94.4493,2,Network Connectivity Issues,0.698,Medium,2025-10-05 23:36:09,Agent_039,Network Team,Within SLA,No,Cannot Reproduce,IT,CUST-4445,Email,Connectivity issue reported affecting access to ERP Suite.,"config-error, urgent, cloud",ERP Suite,,1,Desktop,Windows,Issue resolved via cannot reproduce.,1.0,3,0.4025,Access Management
